"ID"	"Session"	"Date"	"Trades"	"Min. price"	"Max.price"	"Weighted avg. price"	"Weighted closing price"	"Volume in Securities"	"Volume in GEL"
"2044"	"GEB"	"1422"	"30/01/12"	1	20	20	20	20	248	4960
"2045"	"GEB"	"1423"	"1/02/12"	3	20	20	20	20	339	6780
"2046"	"GEB"	"1424"	"3/02/12"	6	20	20.5	20.4946	20.5	1468	30086
"2047"	"GEB"	"1425"	"6/02/12"	1	20.5	20.5	20.5	20.5	500	10250
"2048"	"GEB"	"1426"	"8/02/12"	3	20.5	20.5	20.5	20.5	632	12956
"2049"	"GEB"	"1428"	"13/02/12"	3	20	20	20	20	195	3900
"2050"	"GEB"	"1429"	"15/02/12"	3	20.5	20.5	20.5	20.5	130	2665
"2051"	"GEB"	"1430"	"17/02/12"	11	20.5	20.75	20.7489	20.75	2210	45855
"2052"	"GEB"	"1431"	"20/02/12"	1	21	21	21	21	29	609
"2053"	"GEB"	"1432"	"22/02/12"	20	20.49	20.7	20.5557	20.5	1728	35520.25
"2054"	"GEB"	"1433"	"24/02/12"	12	20	20	20	20	2674	53480
"2055"	"GEB"	"1441"	"14/03/12"	1	19.5	19.5	19.5	19.5	135	2632.5
"2056"	"GEB"	"1456"	"25/04/12"	1	21	21	21	21	307	6447
"2057"	"GEB"	"1466"	"21/05/12"	1	19	19	19	19	100	1900
"2058"	"GEB"	"1470"	"30/05/12"	1	18	18	18	18	20	360
"2059"	"GEB"	"1473"	"6/06/12"	1	17	17	17	17	15	255
"2060"	"GEB"	"1474"	"8/06/12"	2	20	21.58	21.5796	21.58	360790	7785690.2
"2061"	"GEB"	"1478"	"18/06/12"	1	19	19	19	19	287	5453
"2062"	"GEB"	"1480"	"22/06/12"	2	20	20	20	20	1858	37160
"2063"	"GEB"	"1482"	"27/06/12"	1	21.67	21.67	21.67	21.67	23864	517132.88
"2064"	"GEB"	"1485"	"4/07/12"	2	21	21	21	21	179	3759
"2065"	"GEB"	"1495"	"27/07/12"	1	22	22	22	22	650	14300
"2066"	"GEB"	"1516"	"14/09/12"	4	20.5	21	20.8358	21	411	8563.5
"2067"	"GEB"	"1522"	"28/09/12"	1	22	22	22	22	135	2970
"2068"	"GEB"	"1532"	"24/10/12"	1	25	25	25	25	35	875
"2069"	"GEB"	"1534"	"29/10/12"	1	25	25	25	25	195	4875
"2070"	"GEB"	"1538"	"7/11/12"	1	23	23	23	23	133	3059
"2071"	"GEB"	"1559"	"28/12/12"	1	21	21	21	21	133	2793
"2072"	"GEB"	"1571"	"30/01/13"	2	21	22	21.9574	22	141	3096
"2073"	"GEB"	"1584"	"1/03/13"	1	22.5	22.5	22.5	22.5	431	9697.5
"2074"	"GEB"	"1589"	"15/03/13"	4	22.6	22.6	22.6	22.6	885	20001
"2075"	"GEB"	"1597"	"3/04/13"	1	25	25	25	25	92	2300
"2076"	"GEB"	"1600"	"10/04/13"	3	25	25	25	25	3114	77850
"2077"	"GEB"	"1616"	"22/05/13"	2	25	25	25	25	238	5950
"2078"	"GEB"	"1622"	"5/06/13"	2	25	25	25	25	511	12775
"2079"	"GEB"	"1625"	"12/06/13"	3	26	26	26	26	3140	81640
"2080"	"GEB"	"1627"	"17/06/13"	1	26	26	26	26	176	4576
"2081"	"GEB"	"1635"	"5/07/13"	2	25.5	25.5	25.5	25.5	182	4641
"2082"	"GEB"	"1638"	"12/07/13"	1	26	26	26	26	135	3510
"2083"	"GEB"	"1641"	"19/07/13"	4	26	26	26	26	533	13858
"2084"	"GEB"	"1645"	"29/07/13"	1	26	26	26	26	50	1300
"2085"	"GEB"	"1647"	"2/08/13"	1	26	26	26	26	30	780
"2086"	"GEB"	"1648"	"5/08/13"	1	26	26	26	26	50	1300
"2087"	"GEB"	"1650"	"9/08/13"	1	26	26	26	26	50	1300
"2088"	"GEB"	"1665"	"16/09/13"	1	30	30	30	30	105	3150
"2089"	"GEB"	"1673"	"4/10/13"	3	30	30	30	30	441	13230
"2090"	"GEB"	"1674"	"7/10/13"	1	30	30	30	30	22	660
"2091"	"GEB"	"1680"	"23/10/13"	1	32	32	32	32	1	32
"2092"	"GEB"	"1684"	"1/11/13"	1	33	33	33	33	200	6600
"2093"	"GEB"	"1686"	"6/11/13"	1	33.5	33.5	33.5	33.5	100	3350
"2094"	"GEB"	"1705"	"20/12/13"	1	35	35	35	35	133	4655
"2095"	"GEB"	"1707"	"25/12/13"	1	35	35	35	35	100	3500
"2096"	"GEB"	"1741"	"19/03/14"	1	31	31	31	31	150	4650
"2097"	"GEB"	"1743"	"24/03/14"	2	33	33	33	33	335	11055
"2098"	"GEB"	"1747"	"2/04/14"	1	35	35	35	35	135	4725
"2099"	"GEB"	"1751"	"14/04/14"	1	33	33	33	33	132	4356
"2100"	"GEB"	"1752"	"16/04/14"	1	35	35	35	35	70	2450
"2101"	"GEB"	"1756"	"30/04/14"	1	40	40	40	40	280	11200
"2102"	"GEB"	"1763"	"21/05/14"	1	35	35	35	35	200	7000
"2103"	"GEB"	"1771"	"11/06/14"	2	45	45	45	45	311	13995
"2104"	"GEB"	"1773"	"16/06/14"	1	43	43	43	43	34	1462
"2105"	"GEB"	"1781"	"4/07/14"	1	36	36	36	36	100	3600
"2106"	"GEB"	"1784"	"11/07/14"	1	40	40	40	40	100	4000
"2107"	"GEB"	"1787"	"18/07/14"	1	40	40	40	40	300	12000
"2108"	"GEB"	"1797"	"11/08/14"	1	38	38	38	38	100	3800
"2109"	"GEB"	"1804"	"27/08/14"	4	38	38	38	38	537	20406
"2110"	"GEB"	"1806"	"1/09/14"	1	37	37	37	37	260	9620
"2111"	"GEB"	"1809"	"8/09/14"	2	37	37	37	37	728	26936
"2112"	"GEB"	"1815"	"22/09/14"	1	37	37	37	37	70	2590
"2113"	"GEB"	"1816"	"24/09/14"	1	37	37	37	37	100	3700
"2114"	"GEB"	"1817"	"26/09/14"	2	37	37	37	37	424	15688
"2115"	"GEB"	"1819"	"1/10/14"	1	36	36	36	36	300	10800
"2116"	"GEB"	"1820"	"3/10/14"	1	36	36	36	36	417	15012
"2117"	"GEB"	"1822"	"8/10/14"	1	36	36	36	36	500	18000
"2118"	"GEB"	"1824"	"13/10/14"	1	35	35	35	35	300	10500
"2119"	"GEB"	"1825"	"15/10/14"	1	35	35	35	35	500	17500
"2120"	"GEB"	"1832"	"31/10/14"	3	33	35	34.2366	35	393	13455
"2121"	"GEB"	"1833"	"3/11/14"	4	36	37	36.9891	37	9170	339190
"2122"	"GEB"	"1843"	"19/11/14"	1	35	35	35	35	300	10500
"2123"	"GEB"	"1858"	"10/12/14"	2	35	35	35	35	69	2415
"2124"	"GEB"	"1859"	"11/12/14"	1	40	40	40	40	50	2000
"2125"	"GEB"	"1868"	"24/12/14"	2	37	37	37	37	266	9842
"2126"	"GR92"	"134"	"10/07/01"	1	0.72	0.72	0.72	NA	466	335.52
"2127"	"GR92"	"169"	"13/11/01"	1	0.672	0.672	0.672	NA	446	299.71
"2128"	"GR92"	"430"	"10/06/04"	1	0.78	0.78	0.78	NA	314	244.92
"2129"	"GR92"	"628"	"8/06/06"	2	1.4	1.4	1.4	NA	3459	4842.6
"2130"	"GRDM"	"156"	"27/09/01"	1	0.05	0.05	0.05	NA	10432	521.6
"2131"	"GRDM"	"704"	"15/03/07"	1	0.087	0.087	0.087	0.087	11520	1002.24
"2132"	"GRDM"	"710"	"5/04/07"	1	0.08	0.08	0.08	0.08	1301	104.08
"2133"	"GRDM"	"712"	"12/04/07"	1	0.08	0.08	0.08	0.08	416	33.28
"2134"	"GRDM"	"729"	"1/06/07"	1	0.08	0.08	0.08	0.08	1586	126.88
"2135"	"GREI"	"547"	"18/08/05"	2	69.6	69.6	69.6	NA	6893	479752.8
"2136"	"GRG"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2137"	"GTC"	"671"	"9/11/06"	18	0.6	0.6	0.6	0.6	86123	51673.8
"2138"	"GTC"	"672"	"14/11/06"	6	0.6	0.6	0.6	0.6	66320	39792
"2139"	"GTC"	"673"	"16/11/06"	3	0.6	0.6	0.6	0.6	105758	63454.8
"2140"	"GTC"	"674"	"21/11/06"	10	0.612	0.631	0.6244	0.631	7250	4526.75
"2141"	"GTC"	"675"	"28/11/06"	9	0.69	0.71	0.6948	0.69	6900	4794.34
"2142"	"GTC"	"676"	"30/11/06"	26	0.7	0.7734	0.726	0.7712	7573	5497.76
"2143"	"GTC"	"677"	"5/12/06"	38	0.73	0.8181	0.7915	0.8154	8395	6644.99
"2144"	"GTC"	"678"	"7/12/06"	22	0.81	1.502	0.8979	0.9001	14601	13109.79
"2145"	"GTC"	"679"	"12/12/06"	29	0.87	1.01	0.921	0.8741	22500	20723.18
"2146"	"GTC"	"680"	"14/12/06"	37	0.9011	1.05	0.9176	0.911	32213	29557.32
"2147"	"GTC"	"681"	"19/12/06"	31	0.87	1.071	1.0031	1.0668	14812	14858.64
"2148"	"GTC"	"682"	"21/12/06"	20	1.001	1.15	1.0969	1.0993	9181	10070.26
"2149"	"GTC"	"683"	"26/12/06"	35	1.051	1.2	1.1478	1.1002	8134	9336.08
"2150"	"GTC"	"684"	"28/12/06"	25	1.1	1.25	1.1872	1.25	8441	10021.5
"2151"	"GTC"	"685"	"4/01/07"	32	1.17	1.251	1.2276	1.2478	7652	9393.46
"2152"	"GTC"	"686"	"9/01/07"	32	1.18	1.417	1.3299	1.4092	5813	7730.97
"2153"	"GTC"	"687"	"11/01/07"	12	1.511	1.8	1.6003	1.724	2345	3752.78
"2154"	"GTC"	"688"	"16/01/07"	34	1.751	2.07	1.9298	2.0163	5777	11148.55
"2155"	"GTC"	"689"	"18/01/07"	35	1.732	2.618	2.5318	2.601	3979	10073.86
"2156"	"GTC"	"690"	"23/01/07"	70	2.2	3.1	2.3535	2.2	37509	88276.13
"2157"	"GTC"	"691"	"25/01/07"	41	2	2.75	2.1169	2	31457	66590.6
"2158"	"GTC"	"692"	"30/01/07"	30	2	2.16	2.0848	2.1537	24540	51160.37
"2159"	"GTC"	"693"	"1/02/07"	26	2.181	2.71	2.4306	2.7041	13079	31789.6
"2160"	"GTC"	"694"	"6/02/07"	29	2.401	3.001	2.7978	2.9331	21583	60385.73
"2161"	"GTC"	"695"	"8/02/07"	32	2.401	2.62	2.511	2.501	19933	50060.69
"2162"	"GTC"	"696"	"13/02/07"	21	2.501	2.611	2.5469	2.601	11244	28637.8
"2163"	"GTC"	"697"	"15/02/07"	21	2.5	2.7	2.5913	2.611	16469	42676.58
"2164"	"GTC"	"698"	"21/02/07"	41	2.5	2.66	2.5543	2.55	56572	144499.77
"2165"	"GTC"	"699"	"22/02/07"	53	2.501	2.72	2.6173	2.6509	53471	139950.74
"2166"	"GTC"	"700"	"27/02/07"	27	2.68	2.7	2.6911	2.69	19333	52026.88
"2167"	"GTC"	"701"	"1/03/07"	26	2.55	2.71	2.6145	2.701	9190	24027.35
"2168"	"GTC"	"702"	"6/03/07"	6	2.55	2.55	2.55	2.55	3883	9901.65
"2169"	"GTC"	"703"	"13/03/07"	10	2.501	2.601	2.517	2.5239	5444	13702.81
"2170"	"GTC"	"704"	"15/03/07"	8	2.511	2.511	2.511	2.511	4071	10222.28
"2171"	"GTC"	"705"	"20/03/07"	12	2.5	2.52	2.5066	2.51	8943	22416.81
"2172"	"GTC"	"706"	"22/03/07"	14	2.5	2.53	2.5189	2.5	14463	36431.4
"2173"	"GTC"	"707"	"27/03/07"	22	2.5	2.511	2.5054	2.5001	10311	25832.99
"2174"	"GTC"	"708"	"29/03/07"	7	2.5	2.501	2.5003	2.5	4373	10934
"2175"	"GTC"	"709"	"3/04/07"	8	2.4	2.5	2.4917	2.4688	3176	7913.6
"2176"	"GTC"	"710"	"5/04/07"	10	2.45	2.51	2.4793	2.5	4977	12339.65
"2177"	"GTC"	"711"	"10/04/07"	15	2.55	2.57	2.5511	2.55	5020	12806.32
"2178"	"GTC"	"712"	"12/04/07"	10	2.551	2.65	2.6272	2.551	2337	6139.69
"2179"	"GTC"	"713"	"17/04/07"	26	2.5	2.7	2.5791	2.5	13001	33530.58
"2180"	"GTC"	"714"	"19/04/07"	8	2.6	2.65	2.6058	2.65	7898	20580.45
"2181"	"GTC"	"715"	"24/04/07"	4	2.55	2.55	2.55	2.55	1882	4799.1
"2182"	"GTC"	"716"	"26/04/07"	3	2.55	2.55	2.55	2.55	2115	5393.25
"2183"	"GTC"	"718"	"4/05/07"	8	2.5	2.56	2.5345	2.5	1244	3152.94
"2184"	"GTC"	"719"	"7/05/07"	4	2.5	2.5	2.5	2.5	1000	2500
"2185"	"GTC"	"720"	"11/05/07"	7	2.45	2.45	2.45	2.45	1000	2450
"2186"	"GTC"	"721"	"14/05/07"	7	2.4	2.4	2.4	2.4	514	1233.6
"2187"	"GTC"	"722"	"16/05/07"	10	2.4	2.4	2.4	2.4	100	240
"2188"	"GTC"	"723"	"18/05/07"	7	2.38	2.4	2.3805	2.38	82	195.2
"2189"	"GTC"	"724"	"21/05/07"	14	2.35	2.35	2.35	2.35	109	256.15
"2190"	"GTC"	"725"	"23/05/07"	26	2.35	2.35	2.35	2.35	475	1116.25
"2191"	"GTC"	"726"	"25/05/07"	18	2.35	2.35	2.35	2.35	161	378.35
"2192"	"GTC"	"727"	"28/05/07"	18	2.35	2.35	2.35	2.35	120	282
"2193"	"GTC"	"728"	"30/05/07"	1	2.35	2.35	2.35	2.35	241	566.35
"2194"	"GTC"	"729"	"1/06/07"	4	2.29	2.299	2.2957	2.299	270	619.85
"2195"	"GTC"	"730"	"4/06/07"	1	2.249	2.249	2.249	2.249	50	112.45
"2196"	"GTC"	"731"	"6/06/07"	5	2.1	2.35	2.2	2.35	400	880
"2197"	"GTC"	"732"	"8/06/07"	3	2.15	2.199	2.175	2.199	333	724.28
"2198"	"GTC"	"733"	"11/06/07"	2	2.1	2.239	2.2366	2.2155	293	655.33
"2199"	"GTC"	"734"	"13/06/07"	3	1.7	2	1.8571	1.9	7	13
"2200"	"GTC"	"735"	"15/06/07"	14	1.99	2	1.9996	1.9959	48906	97792
"2201"	"GTC"	"736"	"18/06/07"	6	2	2	2	2	1094	2188
"2202"	"GTC"	"737"	"20/06/07"	2	1.999	2	2	2	1007	2013.99
"2203"	"GTC"	"738"	"22/06/07"	8	1.9	2	1.9997	2	16710	33415.8
"2204"	"GTC"	"739"	"25/06/07"	2	2	2	2	2	547	1094
"2205"	"GTC"	"740"	"27/06/07"	5	1.998	1.999	1.999	1.999	4639	9273.33
"2206"	"GTC"	"741"	"29/06/07"	3	1.999	2	2	2	13973	27945.97
"2207"	"GTC"	"742"	"2/07/07"	6	1.999	2	2	2	16002	32003.96
"2208"	"GTC"	"743"	"4/07/07"	2	2	2	2	2	1554	3108
"2209"	"GTC"	"744"	"6/07/07"	1	2	2	2	2	646	1292
"2210"	"GTC"	"747"	"13/07/07"	9	1.95	1.996	1.9871	1.9755	3301	6559.3
"2211"	"GTC"	"749"	"18/07/07"	1	1.999	1.999	1.999	1.999	356	711.64
"2212"	"GTC"	"750"	"20/07/07"	3	1.989	2	1.9998	1.9984	2000	3999.68
"2213"	"GTC"	"754"	"30/07/07"	2	1	1.949	1.8627	1.949	110	204.9
"2214"	"GTC"	"756"	"3/08/07"	7	1.94	1.949	1.9479	1.94	2649	5159.89
"2215"	"GTC"	"759"	"10/08/07"	7	1.94	1.95	1.9493	1.95	8000	15594
"2216"	"GTC"	"761"	"15/08/07"	2	1.6	1.6	1.6	1.6	5	8
"2217"	"GTC"	"764"	"22/08/07"	2	1.55	1.55	1.55	1.55	20	31
"2218"	"GTC"	"765"	"24/08/07"	8	1.6	1.7	1.7	1.7	2994	5089.7
"2219"	"GTC"	"766"	"27/08/07"	3	1.7	1.85	1.8277	1.8492	1851	3383.1
"2220"	"GTC"	"767"	"29/08/07"	2	1.849	1.85	1.85	1.85	1010	1868.49
"2221"	"GTC"	"769"	"3/09/07"	2	1.8	1.85	1.8469	1.85	1600	2955
"2222"	"GTC"	"770"	"5/09/07"	2	1.8	1.8	1.8	1.8	1000	1800
"2223"	"GTC"	"779"	"26/09/07"	3	0.1	1.799	1.7851	1.799	122	217.78
"2224"	"GTC"	"783"	"5/10/07"	1	1.797	1.797	1.797	1.797	136	244.39
"2225"	"GTC"	"784"	"8/10/07"	1	1.798	1.798	1.798	1.798	100	179.8
"2226"	"GTC"	"788"	"17/10/07"	5	1.55	1.6	1.5928	1.6	6900	10990
"2227"	"GTC"	"789"	"19/10/07"	3	1.6	1.6	1.6	1.6	15100	24160
"2228"	"GTC"	"791"	"24/10/07"	4	1.599	1.6	1.6	1.6	298	476.8
"2229"	"GTC"	"794"	"31/10/07"	6	1.6	1.6	1.6	1.6	2682	4291.2
"2230"	"GTC"	"795"	"2/11/07"	5	1.6	1.6	1.6	1.6	25000	40000
"2231"	"GTC"	"796"	"5/11/07"	2	0.1	1.5	1.4995	1.4953	3001	4500.1
"2232"	"GTC"	"811"	"12/12/07"	7	1.3	1.3	1.3	1.3	5261	6839.3
"2233"	"GTC"	"812"	"14/12/07"	1	1.5	1.5	1.5	1.5	100	150
"2234"	"GTC"	"820"	"9/01/08"	8	1.5	1.5	1.5	1.5	2746	4119
"2235"	"GTC"	"821"	"11/01/08"	1	1.5	1.5	1.5	1.5	254	381
"2236"	"GTC"	"822"	"14/01/08"	6	1.5	1.5	1.5	1.5	3000	4500
"2237"	"GTC"	"824"	"18/01/08"	5	1.5	1.5	1.5	1.5	1222	1833
"2238"	"GTC"	"825"	"21/01/08"	5	1.5	1.5	1.5	1.5	2310	3465
"2239"	"GTC"	"826"	"23/01/08"	11	1.5	1.5	1.5	1.5	5739	8608.5
"2240"	"GTC"	"827"	"25/01/08"	16	1.4	1.49	1.4587	1.4	10205	14886.52
"2241"	"GTC"	"828"	"28/01/08"	5	1.47	1.47	1.47	1.47	993	1459.71
"2242"	"GTC"	"829"	"30/01/08"	6	1.49	1.49	1.49	1.49	664	989.36
"2243"	"GTC"	"845"	"10/03/08"	22	1	1.2	1.1468	1.2	43866	50306
"2244"	"GTC"	"846"	"12/03/08"	9	1	1.2	1.184	1.2	56860	67322.2
"2245"	"GTC"	"847"	"14/03/08"	16	1	1.4	1.3522	1.0491	44951	60781.35
"2246"	"GTC"	"848"	"17/03/08"	2	1.25	1.3	1.2569	1.3	9284	11669.2
"2247"	"GTC"	"849"	"19/03/08"	2	1.25	1.3	1.2991	1.2911	784	1018.5
"2248"	"GTC"	"850"	"21/03/08"	4	1.2	1.25	1.2249	1.25	224500	275000
"2249"	"GTC"	"851"	"24/03/08"	3	1.2	1.25	1.206	1.25	7500	9045
"2250"	"GTC"	"852"	"26/03/08"	1	1.25	1.25	1.25	1.25	483	603.75
"2251"	"GTC"	"855"	"2/04/08"	3	1.1	1.1	1.1	1.1	390	429
"2252"	"GTC"	"858"	"11/04/08"	3	1.15	1.15	1.15	1.15	700	805
"2253"	"GTC"	"859"	"14/04/08"	3	1.15	1.15	1.15	1.15	1010	1161.5
"2254"	"GTC"	"860"	"16/04/08"	2	1.15	1.15	1.15	1.15	1165	1339.75
"2255"	"GTC"	"861"	"18/04/08"	2	1.15	1.15	1.15	1.15	2997	3446.55
"2256"	"GTC"	"864"	"30/04/08"	1	1.2	1.2	1.2	1.2	5000	6000
"2257"	"GTC"	"865"	"2/05/08"	3	1.2	1.2	1.2	1.2	11187	13424.4
"2258"	"GTC"	"868"	"14/05/08"	4	1.155	1.155	1.155	1.155	811	936.72
"2259"	"GTC"	"870"	"19/05/08"	8	1.2	1.2	1.2	1.2	21595	25914
"2260"	"GTC"	"871"	"23/05/08"	4	1.2	1.2	1.2	1.2	14178	17013.6
"2261"	"GTC"	"873"	"30/05/08"	6	1.2	1.25	1.247	1.25	3219	4014.1
"2262"	"GTC"	"875"	"4/06/08"	2	1.25	1.25	1.25	1.25	4176	5220
"2263"	"GTC"	"877"	"9/06/08"	5	1.25	1.25	1.25	1.25	6073	7591.25
"2264"	"GTC"	"878"	"11/06/08"	6	1.25	1.25	1.25	1.25	13700	17125
"2265"	"GTC"	"881"	"18/06/08"	1	1.2	1.2	1.2	1.2	344	412.8
"2266"	"GTC"	"882"	"20/06/08"	29	1.25	1.25	1.25	1.25	5600	7000
"2267"	"GTC"	"887"	"2/07/08"	2	1.2	1.2	1.2	1.2	1724	2068.8
"2268"	"GTC"	"893"	"16/07/08"	6	1.2	1.2	1.2	1.2	3024	3628.8
"2269"	"GTC"	"895"	"21/07/08"	6	1.2	1.2	1.2	1.2	1045	1254
"2270"	"GTC"	"896"	"23/07/08"	1	1.2	1.2	1.2	1.2	159	190.8
"2271"	"GTC"	"897"	"25/07/08"	2	1.1	1.1	1.1	1.1	740	814
"2272"	"GTC"	"899"	"30/07/08"	3	1.1	1.1	1.1	1.1	2296	2525.6
"2273"	"GTC"	"901"	"4/08/08"	1	1.1	1.1	1.1	1.1	3075	3382.5
"2274"	"GTC"	"903"	"8/08/08"	3	1.15	1.15	1.15	1.15	3464	3983.6
"2275"	"GTC"	"904"	"11/08/08"	1	1.15	1.15	1.15	1.15	1581	1818.15
"2276"	"GTC"	"906"	"15/08/08"	2	1.15	1.15	1.15	1.15	2219	2551.85
"2277"	"GTC"	"908"	"20/08/08"	1	1.15	1.15	1.15	1.15	200	230
"2278"	"GTC"	"911"	"27/08/08"	1	1.15	1.15	1.15	1.15	581	668.15
"2279"	"GTC"	"915"	"5/09/08"	2	1	1.1	1.0163	1	3847	3909.8
"2280"	"GTC"	"917"	"10/09/08"	2	1.1	1.1	1.1	1.1	7542	8296.2
"2281"	"GTC"	"931"	"13/10/08"	2	0.9	0.9	0.9	0.9	3757	3381.3
"2282"	"GTC"	"939"	"31/10/08"	1	0.8	0.8	0.8	0.8	77	61.6
"2283"	"GTC"	"948"	"21/11/08"	2	0.5	0.5	0.5	0.5	10682	5341
"2284"	"GTC"	"949"	"24/11/08"	2	0.5	0.5	0.5	0.5	12000	6000
"2285"	"GTC"	"962"	"24/12/08"	2	0.1	0.1	0.1	0.1	683	68.3
"2286"	"GTC"	"963"	"26/12/08"	4	0.5	0.5	0.5	0.5	120	60
"2287"	"GTC"	"978"	"6/02/09"	1	0.2	0.2	0.2	0.2	20000	4000
"2288"	"GTC"	"979"	"9/02/09"	2	0.3	0.3	0.3	0.3	27633	8289.9
"2289"	"GTC"	"1036"	"26/06/09"	1	0.1	0.1	0.1	0.1	7000	700
"2290"	"GTC"	"1037"	"29/06/09"	1	0.1	0.1	0.1	0.1	3752	375.2
"2291"	"GTC"	"1050"	"29/07/09"	1	0.1	0.1	0.1	0.1	57	5.7
"2292"	"GTC"	"1054"	"7/08/09"	1	0.1	0.1	0.1	0.1	3000	300
"2293"	"GTC"	"1056"	"12/08/09"	1	0.1	0.1	0.1	0.1	20000	2000
"2294"	"GTC"	"1057"	"14/08/09"	2	0.1	0.1	0.1	0.1	30387	3038.7
"2295"	"GTC"	"1068"	"11/09/09"	1	0.105	0.105	0.105	0.105	606	63.63
"2296"	"GTC"	"1079"	"7/10/09"	1	0.105	0.105	0.105	0.105	803	84.32
"2297"	"GTC"	"1097"	"20/11/09"	1	0.11	0.11	0.11	0.11	53520	5887.2
"2298"	"GTC"	"1184"	"2/07/10"	1	0.06	0.06	0.06	0.06	6836	410.16
"2299"	"GTC"	"1187"	"9/07/10"	1	0.055	0.055	0.055	0.055	395	21.73
"2300"	"GTC"	"1191"	"19/07/10"	1	0.05	0.05	0.05	0.05	87	4.35
"2301"	"GTC"	"1192"	"21/07/10"	1	0.05	0.05	0.05	0.05	27	1.35
"2302"	"GTC"	"1298"	"30/03/11"	1	0.17	0.17	0.17	0.17	15000	2550
"2303"	"GTC"	"1301"	"6/04/11"	1	0.17	0.17	0.17	0.17	165	28.05
"2304"	"GTC"	"1343"	"20/07/11"	1	0.05	0.05	0.05	0.05	3115	155.75
"2305"	"GTC"	"1347"	"29/07/11"	1	0.1	0.1	0.1	0.1	100	10
"2306"	"GTC"	"1349"	"3/08/11"	1	0.06	0.06	0.06	0.06	1771	106.26
"2307"	"GTC"	"1353"	"12/08/11"	2	0.05	0.05	0.05	0.05	3859	192.95
"2308"	"GTC"	"1401"	"9/12/11"	1	0.1	0.1	0.1	0.1	956507	95650.7
"2309"	"GTC"	"1418"	"20/01/12"	1	0.06	0.06	0.06	0.06	8087	485.22
"2310"	"GTC"	"1419"	"23/01/12"	2	0.08	0.08	0.08	0.08	116000	9280
"2311"	"GTC"	"1430"	"17/02/12"	1	0.05	0.05	0.05	0.05	5630	281.5
"2312"	"GTC"	"1432"	"22/02/12"	2	0.05	0.05	0.05	0.05	91	4.55
"2313"	"GTC"	"1445"	"23/03/12"	2	0.08	0.08	0.08	0.08	114153	9132.24
"2314"	"GTC"	"1452"	"11/04/12"	1	0.06	0.06	0.06	0.06	1000	60
"2315"	"GTC"	"1536"	"2/11/12"	1	0.1	0.1	0.1	0.1	1409	140.9
"2316"	"GTC"	"1544"	"21/11/12"	1	0.09	0.09	0.09	0.09	749	67.41
"2317"	"GTC"	"1575"	"8/02/13"	1	0.06	0.06	0.06	0.06	1685	101.1
"2318"	"GTC"	"1611"	"10/05/13"	1	0.1	0.1	0.1	0.1	1000	100
"2319"	"GTC"	"1617"	"24/05/13"	1	0.1	0.1	0.1	0.1	7821	782.1
"2320"	"GTC"	"1720"	"27/01/14"	1	0.1	0.1	0.1	0.1	172	17.2
"2321"	"GTC"	"1724"	"5/02/14"	1	0.1	0.1	0.1	0.1	402064	40206.4
"2322"	"GTC"	"1726"	"10/02/14"	1	0.1	0.1	0.1	0.1	1124	112.4
"2323"	"GTC"	"1807"	"3/09/14"	2	0.1	0.1	0.1	0.1	43459	4345.9
"2324"	"GTC"	"1816"	"24/09/14"	1	0.1	0.1	0.1	0.1	7000	700
"2325"	"GTC"	"1830"	"27/10/14"	2	0.1	0.1	0.1	0.1	16494	1649.4
"2326"	"HAJR"	"101"	"15/03/01"	1	1.11	1.11	1.11	NA	132631	147220.41
"2327"	"HAJR"	"153"	"18/09/01"	1	1.5	1.5	1.5	NA	3000	4500
"2328"	"HAJR"	"162"	"18/10/01"	1	1	1	1	NA	1678	1678
"2329"	"HAJR"	"163"	"23/10/01"	1	1	1	1	NA	13907	13907
"2330"	"HAJR"	"166"	"1/11/01"	1	0.83	0.83	0.83	NA	360	298.8
"2331"	"HAJR"	"170"	"15/11/01"	1	1	1	1	NA	581	581
"2332"	"HAJR"	"180"	"20/12/01"	1	1	1	1	NA	1073	1073
"2333"	"HAJR"	"190"	"29/01/02"	1	1	1	1	NA	1184	1184
"2334"	"HAJR"	"191"	"31/01/02"	1	1.25	1.25	1.25	NA	1000	1250
"2335"	"HAJR"	"197"	"21/02/02"	1	0.6	0.6	0.6	NA	2670	1602
"2336"	"HAJR"	"218"	"14/05/02"	2	1	1	1	NA	872	872
"2337"	"HAJR"	"233"	"4/07/02"	1	1	1	1	NA	570	570
"2338"	"HAJR"	"246"	"20/08/02"	2	0.5	0.5	0.5	NA	5818	2909
"2339"	"HAJR"	"254"	"17/09/02"	1	1.5	1.5	1.5	NA	5000	7500
"2340"	"HAJR"	"260"	"8/10/02"	2	1	1	1	NA	1133	1133
"2341"	"HAJR"	"265"	"24/10/02"	2	0.5	0.5	0.5	NA	12179	6089.5
"2342"	"HAJR"	"275"	"28/11/02"	1	1	1	1	NA	772	772
"2343"	"HAJR"	"283"	"26/12/02"	1	1	1	1	NA	50	50
"2344"	"HAJR"	"303"	"13/03/03"	1	1.8	1.8	1.8	NA	2	3.6
"2345"	"HAJR"	"320"	"13/05/03"	4	0.75	0.75	0.75	NA	4348	3261
"2346"	"HAJR"	"322"	"20/05/03"	1	0.5	0.5	0.5	NA	3558	1779
"2347"	"HAJR"	"347"	"14/08/03"	2	0.5	0.5	0.5	NA	879	439.5
